"Ano";"Mês";"Unidade";"cod Conta contábil";"desc Conta contábil";"Tipo Conta contábil";"cod Natureza da Receita";"desc Natureza da Receita";"Fonte";"Categ. Econ. Rec";"Origem";"Espécie";"Receita Local";"D1";"DD2";"D3";"Receita Arrecadada"
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"12415004";"12415004 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - DÍVIDA ATIVA - MULTAS E JUROS";"751 - RECURSOS DA COSIP";"1 - RECEITAS CORRENTES";"2 - CONTRIBUIÇÕES";"4 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"4558 - MULTAS S/CONTRIB. CUSTEIO SERV. ILUM. PÚBL. - DÍVIDA ATIVA";"1241 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"124150 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"1241500 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";667,75
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"12415004";"12415004 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA - DÍVIDA ATIVA - MULTAS E JUROS";"751 - RECURSOS DA COSIP";"1 - RECEITAS CORRENTES";"2 - CONTRIBUIÇÕES";"4 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"5558 - JUROS S/CUSTEIO SERV. ILUM. PÚBLICA - DÍVIDA ATIVA";"1241 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"124150 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";"1241500 - CONTRIBUIÇÃO PARA O CUSTEIO DO SERVIÇO DE ILUMINAÇÃO PÚBLICA";59,61
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13110111";"13110111 - ALUGUÉIS E ARRENDAMENTOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"1 - EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO";"6113 - PERMISSÃO USO IMÓVEL - PERC. VAL. RELAT. A PER. USO PRÓPRIO DA PCR";"1311 - EXPLORAÇÃO DO PATRIMÔNIO IMOBILIÁRIO DO ESTADO";"131101 - ALUGUÉIS, ARRENDAMENTOS, FOROS, LAUDÊMIOS, TARIFAS DE OCUPAÇÃO";"1311011 - ALUGUÉIS E ARRENDAMENTOS";2177,22
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6122 - OUTRAS REC. DE VAL. MOBILIÁRIOS (APLIC. MERC. ABERTO) - FT 501 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";3786408,59
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"9162 - REND. DE APLICAÇÃO DE RECURSOS DA SECRETARIA 31.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";33978,06
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"9163 - REND. DE APLICAÇÃO DE RECURSOS DO AUXÍLIO MORADIA";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";142319,17
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"540 - TRANSFERÊNCIAS DO FUNDEB - IMPOSTOS E TRANSFERÊNCIAS DE IMPOSTOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6264 - REND. DE APLICAÇÃO DE RECURSOS DO FUNDEB - FT 540 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";342076,46
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"550 - TRANSFERÊNCIA DO SALÁRIO-EDUCAÇÃO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6269 - RENDIMENTOS DE APLICAÇÃO - FT 550 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";392389,62
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"551 - TRANSF. DE RECURSOS DO FNDE REFERENTES AO PDDE";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6232 - REND. APLICAÇÃO DE RECURSOS DO FNDE - FT 551 - PDDE - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";12014,84
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"552 - TRANSF. DE RECURSOS DO FNDE REFERENTES AO PNAE";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6263 - REND. APLICAÇÃO DE RECURSOS DO FNDE - FT 552 - PNAE - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";359258,18
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"570 - TRANSF. DO GOV. FEDERAL - CONVÊNIOS E INSTRUM. CONGÊNERES - EDUCAÇÃO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6262 - REND. DE APLICAÇÃO REC. CONVÊNIO EDUCAÇÃO - FT 570 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";10025,62
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"659 - OUTROS RECURSOS VINCULADOS À SAÚDE";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"9150 - RENDIMENTOS DE APLICAÇÃO - FT 659 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";2015,63
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"669 - OUTROS RECURSOS VINCULADOS À ASSISTÊNCIA SOCIAL";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"9151 - RENDIMENTOS DE APLICAÇÃO - FT 669 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";14,6
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"700 - OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6201 - REND. DE APLIC. FINANCEIRAS - FT 700 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";930620,15
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"700 - OUTRAS TRANSF. CONV. OU INSTRUM. CONGÊNERES - UNIÃO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"9141 - REND. DE APLIC. FINANCEIRA - CONVÊNIOS EMLURB - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";151404,63
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"706 - TRANSFERÊNCIA ESPECIAL DA UNIÃO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6032 - RENDIMENTOS DE APLICAÇÃO - FT 706 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";21222,15
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"749 - OUTRAS VINCULAÇÕES DE TRANSFERÊNCIAS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6383 - RENDIMENTOS DE APLICAÇÃO - FT 749 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";366,27
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"754 - RECURSOS DE OPERAÇÕES DE CRÉDITO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6101 - REND. DE APLIC. FINANCEIRAS S/OP. DE CRÉDITOS - FT 780 (PBL BID) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";1239197,46
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"754 - RECURSOS DE OPERAÇÕES DE CRÉDITO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6103 - RENDIMENTOS DE APLICAÇÃO - FT 754 (138) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";70909,6
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"754 - RECURSOS DE OPERAÇÕES DE CRÉDITO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6105 - REND. DE APLIC. FINANCEIRAS S/OP. DE CRÉDITOS - FT 790 (BNDES/BB) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";12167,22
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"754 - RECURSOS DE OPERAÇÕES DE CRÉDITO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6119 - RENDIMENTOS DE APLICAÇÃO - FT 754 (136) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";74571,8
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"754 - RECURSOS DE OPERAÇÕES DE CRÉDITO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6156 - REND. DE APLIC. FINANCEIRAS S/OP. DE CRÉDITOS - FT 754 (FINISA) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";2713,09
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"754 - RECURSOS DE OPERAÇÕES DE CRÉDITO";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6179 - REND. DE APLIC. FINANCEIRAS S/OP. DE CRÉDITOS - FT 754 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";101681,19
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"757 - REC. DEP. JUDICIAIS-LIDES DAS QUAIS O ENTE FAZ PARTE";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6026 - RENDIMENTOS DE APLICAÇÃO - FT 757 - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";10317,99
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"759 - RECURSOS VINCULADOS A FUNDOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6139 - RENDIMENTOS DE APLIC. FINANCEIRA - FT 759 (130) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";18459,99
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"759 - RECURSOS VINCULADOS A FUNDOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6140 - RECEITA DE APLICAÇÕES FINANCEIRAS - FT 759 (132) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";47024,73
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"13210101";"13210101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - PRINCIPAL";"759 - RECURSOS VINCULADOS A FUNDOS";"1 - RECEITAS CORRENTES";"3 - RECEITA PATRIMONIAL";"2 - VALORES MOBILIÁRIOS";"6141 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS - FT 759 (129) - 15.01";"1321 - JUROS E CORREÇÕES MONETÁRIAS";"132101 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";"1321010 - REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS";16044,77
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16110101";"16110101 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS PRESTADOS POR ENTIDADES E ÓRGÃOS PÚBLICOS EM GERAL - PRINCIPAL";"799 - OUTRAS VINCULAÇÕES LEGAIS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"1 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS";"9178 - RECEITA COM SERVIÇOS DE FORNECIMENTO DE LISTAGEM";"1611 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS";"161101 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS PRESTADOS POR ENTIDADES E ÓRGÃOS PÚBLICOS EM GERAL";"1611010 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS PRESTADOS POR ENTIDADES E ÓRGÃOS PÚBLICOS EM GERAL";331351,02
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16110201";"16110201 - INSCRIÇÃO EM CONCURSOS E PROCESSOS SELETIVOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"1 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS";"6671 - RECEITA DE INSCRIÇÃO EM CONCURSO PÚBLICO E DEMAIS PROCESSOS SELETIVOS - SEPLAGTD";"1611 - SERVIÇOS ADMINISTRATIVOS E COMERCIAIS GERAIS";"161102 - INSCRIÇÃO EM CONCURSOS E PROCESSOS SELETIVOS";"1611020 - INSCRIÇÃO EM CONCURSOS E PROCESSOS SELETIVOS";22460
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"501 - OUTROS RECURSOS NÃO VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"6211 - TARIFA SERV. P/FORNEC. CÓPIAS, FOTOCÓPIAS E SIMILARES";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";356,8
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"6299 - TARIFA DE MANUTENÇÃO EM CEMITÉRIOS";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";1780690,32
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"9401 - SEPULTAMENTO EM CATACUMBA - CEMITÉRIO STO. AMARO - FT 899 - 15.01";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";71544
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"9402 - SEPULTAMENTO EM CATACUMBA - PARQUE DAS FLORES - FT 899 - 15.01";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";25799,2
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"9403 - SEPULTAMENTO EM CATACUMBA - CASA AMARELA - FT 899 - 15.01";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";4552,8
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"9404 - SEPULTAMENTO EM CATACUMBA - CEMITÉRIO VÁRZEA - FT 899 - 15.01";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";2168
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"9406 - SEPULTAMENTO EM COVA - CEMITÉRIO STO. AMARO - FT 899 - 15.01";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";5664,5
"2024";"6 - Junho";"150100 - SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA";"621210101";"RECEITA REALIZADA";"C";"16999901";"16999901 - OUTROS SERVIÇOS - PRINCIPAL";"899 - OUTROS RECURSOS VINCULADOS";"1 - RECEITAS CORRENTES";"6 - RECEITA DE SERVIÇOS";"9 - OUTROS SERVIÇOS";"9407 - SEPULTAMENTO EM COVA - PARQUE DAS FLORES - FT 899 - 15.01";"1699 - OUTROS SERVIÇOS";"169999 - OUTROS SERVIÇOS";"1699990 - OUTROS SERVIÇOS";751,4
